SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
CCOC1=CC=C(CNC(=O)C2=CC=CO2)C=C1	CCOc1ccc(CNC(=O)c2ccco2)cc1	MolPort-000-023-478	InChI=1S/C14H15NO3/c1-2-17-12-7-5-11(6-8-12)10-15-14(16)13-4-3-9-18-13/h3-9H,2,10H2,1H3,(H,15,16)	RZKISNPBMUIXSM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(CNC(=O)C2=CC=CS2)C=C1	CCOc1ccc(CNC(=O)c2cccs2)cc1	MolPort-000-023-479	InChI=1S/C14H15NO2S/c1-2-17-12-7-5-11(6-8-12)10-15-14(16)13-4-3-9-18-13/h3-9H,2,10H2,1H3,(H,15,16)	ZVBZHQPEMHPDRS-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(CNC(=O)C2=CC3=C(S2)N(N=C3C)C2=CC=CC=C2)C=C1	CCOc1ccc(CNC(=O)c2cc3c(C)nn(-c4ccccc4)c3s2)cc1	MolPort-000-023-480	InChI=1S/C22H21N3O2S/c1-3-27-18-11-9-16(10-12-18)14-23-21(26)20-13-19-15(2)24-25(22(19)28-20)17-7-5-4-6-8-17/h4-13H,3,14H2,1-2H3,(H,23,26)	HTGAUXBTURCHNG-UHFFFAOYSA-N	50 - 100	null	null	10
O=C(NC1=NN=C(S1)C1=CC=CO1)C1CC1	O=C(Nc1nnc(s1)-c1ccco1)C1CC1	MolPort-000-023-484	InChI=1S/C10H9N3O2S/c14-8(6-3-4-6)11-10-13-12-9(16-10)7-2-1-5-15-7/h1-2,5-6H,3-4H2,(H,11,13,14)	CAHYAQGKGGCAIR-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(NC1=NN=C(S1)C1=CC=CO1)C1=CN=CC=C1	O=C(Nc1nnc(s1)-c1ccco1)c1cccnc1	MolPort-000-023-485	InChI=1S/C12H8N4O2S/c17-10(8-3-1-5-13-7-8)14-12-16-15-11(19-12)9-4-2-6-18-9/h1-7H,(H,14,16,17)	QCEDLAFPXIKOCG-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
ClCC(=O)NC1=NC2=C(CCC3=C2C=CC=C3)S1	ClCC(=O)Nc1nc-2c(CCc3ccccc-23)s1	MolPort-000-023-491	InChI=1S/C13H11ClN2OS/c14-7-11(17)15-13-16-12-9-4-2-1-3-8(9)5-6-10(12)18-13/h1-4H,5-7H2,(H,15,16,17)	GLDTTYASZNAWDG-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
O=C(NC1=NC2=C(CCC3=C2C=CC=C3)S1)C1CCCCC1	O=C(Nc1nc-2c(CCc3ccccc-23)s1)C1CCCCC1	MolPort-000-023-492	InChI=1S/C18H20N2OS/c21-17(13-7-2-1-3-8-13)20-18-19-16-14-9-5-4-6-12(14)10-11-15(16)22-18/h4-6,9,13H,1-3,7-8,10-11H2,(H,19,20,21)	FATQQRRRWWYSPG-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CC1=C(OCC(=O)NC2=NC3=C(CCC4=C3C=CC=C4)S2)C=CC=C1	Cc1ccccc1OCC(=O)Nc1nc-2c(CCc3ccccc-23)s1	MolPort-000-023-493	InChI=1S/C20H18N2O2S/c1-13-6-2-5-9-16(13)24-12-18(23)21-20-22-19-15-8-4-3-7-14(15)10-11-17(19)25-20/h2-9H,10-12H2,1H3,(H,21,22,23)	IDWBHLOCWJHECM-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCCCN1C(SCC(=O)N2CCCCC2)=NC2=CC=CC=C2C1=O	CCCCn1c(SCC(=O)N2CCCCC2)nc2ccccc2c1=O	MolPort-000-023-506	InChI=1S/C19H25N3O2S/c1-2-3-13-22-18(24)15-9-5-6-10-16(15)20-19(22)25-14-17(23)21-11-7-4-8-12-21/h5-6,9-10H,2-4,7-8,11-14H2,1H3	WWXHRKFTACKFOA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COCCN1C(=O)C2=CC=CC=C2N=C1SCC1=CC=C(C)C=C1	COCCn1c(SCc2ccc(C)cc2)nc2ccccc2c1=O	MolPort-000-023-550	InChI=1S/C19H20N2O2S/c1-14-7-9-15(10-8-14)13-24-19-20-17-6-4-3-5-16(17)18(22)21(19)11-12-23-2/h3-10H,11-13H2,1-2H3	VFUUIMWFYKPHBM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C(COC2=CC=C(Cl)C=C2)=NN=C1SCC(=O)NCC1CCCO1	Cn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)NCC1CCCO1	MolPort-000-023-566	InChI=1S/C17H21ClN4O3S/c1-22-15(10-25-13-6-4-12(18)5-7-13)20-21-17(22)26-11-16(23)19-9-14-3-2-8-24-14/h4-7,14H,2-3,8-11H2,1H3,(H,19,23)	IBTCPNPSOVOKPV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC(=O)CCC(=O)NC1CCN(CC2=CC=CC=C2)CC1	OC(=O)CCC(=O)NC1CCN(Cc2ccccc2)CC1	MolPort-000-023-617	InChI=1S/C16H22N2O3/c19-15(6-7-16(20)21)17-14-8-10-18(11-9-14)12-13-4-2-1-3-5-13/h1-5,14H,6-12H2,(H,17,19)(H,20,21)	RQMKBOIGAVXXMQ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
OC(=O)C1C2CC(C=C2)C1C(=O)NC1CCN(CC2=CC=CC=C2)CC1	OC(=O)C1C2CC(C=C2)C1C(=O)NC1CCN(Cc2ccccc2)CC1	MolPort-000-023-620	InChI=1S/C21H26N2O3/c24-20(18-15-6-7-16(12-15)19(18)21(25)26)22-17-8-10-23(11-9-17)13-14-4-2-1-3-5-14/h1-7,15-19H,8-13H2,(H,22,24)(H,25,26)	OOFARBRHWMUVAB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC=C(NC(=O)CSC2=NC=C(N2C)C2=CC=C(OC)C=C2)C=C1	CCOc1ccc(NC(=O)CSc2ncc(-c3ccc(OC)cc3)n2C)cc1	MolPort-000-023-625	InChI=1S/C21H23N3O3S/c1-4-27-18-11-7-16(8-12-18)23-20(25)14-28-21-22-13-19(24(21)2)15-5-9-17(26-3)10-6-15/h5-13H,4,14H2,1-3H3,(H,23,25)	XIKAQQIFEVRKJB-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
COC1=CC=C(C=C1)C1=CN=C(SCC(=O)NC2=C(OC)C=CC=C2)N1C	COc1ccc(cc1)-c1cnc(SCC(=O)Nc2ccccc2OC)n1C	MolPort-000-023-626	InChI=1S/C20H21N3O3S/c1-23-17(14-8-10-15(25-2)11-9-14)12-21-20(23)27-13-19(24)22-16-6-4-5-7-18(16)26-3/h4-12H,13H2,1-3H3,(H,22,24)	KVFVDOWDRCZOGV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
COC1=CC=C(C=C1)C1=CN=C(SCC(=O)NC2=CC=C(C=C2)C(C)=O)N1C	COc1ccc(cc1)-c1cnc(SCC(=O)Nc2ccc(cc2)C(C)=O)n1C	MolPort-000-023-627	InChI=1S/C21H21N3O3S/c1-14(25)15-4-8-17(9-5-15)23-20(26)13-28-21-22-12-19(24(21)2)16-6-10-18(27-3)11-7-16/h4-12H,13H2,1-3H3,(H,23,26)	XPNXUDNEQINEGA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
COC1=CC=C(C=C1)C1=CN=C(SCC(=O)NCC2=CC=CO2)N1C	COc1ccc(cc1)-c1cnc(SCC(=O)NCc2ccco2)n1C	MolPort-000-023-628	InChI=1S/C18H19N3O3S/c1-21-16(13-5-7-14(23-2)8-6-13)11-20-18(21)25-12-17(22)19-10-15-4-3-9-24-15/h3-9,11H,10,12H2,1-2H3,(H,19,22)	CZBDJLSLMIFQCC-UHFFFAOYSA-N	50 - 100	50 - 100	null	7
COCCN1C(=O)C2=C(SC3=C2CCC3)N=C1SCC(=O)NC1=C(OC)C=CC=C1	COCCn1c(SCC(=O)Nc2ccccc2OC)nc2sc3CCCc3c2c1=O	MolPort-000-023-681	InChI=1S/C21H23N3O4S2/c1-27-11-10-24-20(26)18-13-6-5-9-16(13)30-19(18)23-21(24)29-12-17(25)22-14-7-3-4-8-15(14)28-2/h3-4,7-8H,5-6,9-12H2,1-2H3,(H,22,25)	CYBAETCSSVPGAT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCOC1=CC=C(OCC)C(NC(=O)CSC2=NC3=C(C(C)=C(C)S3)C(=O)N2CCOC)=C1	CCOc1ccc(OCC)c(NC(=O)CSc2nc3sc(C)c(C)c3c(=O)n2CCOC)c1	MolPort-000-023-773	InChI=1S/C23H29N3O5S2/c1-6-30-16-8-9-18(31-7-2)17(12-16)24-19(27)13-32-23-25-21-20(14(3)15(4)33-21)22(28)26(23)10-11-29-5/h8-9,12H,6-7,10-11,13H2,1-5H3,(H,24,27)	PDNGAJYPHNUFLT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=CC=CC2=NC(=C(NC3CCCCC3)N12)C1=CC=C(F)C=C1	Cc1cccc2nc(c(NC3CCCCC3)n12)-c1ccc(F)cc1	MolPort-000-023-805	InChI=1S/C20H22FN3/c1-14-6-5-9-18-23-19(15-10-12-16(21)13-11-15)20(24(14)18)22-17-7-3-2-4-8-17/h5-6,9-13,17,22H,2-4,7-8H2,1H3	NVVATMKJVGILRY-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	5
CC1=CC=C(C=C1)C1=C(NC2CCCCC2)N2C(C=CC=C2C)=N1	Cc1ccc(cc1)-c1nc2cccc(C)n2c1NC1CCCCC1	MolPort-000-023-806	InChI=1S/C21H25N3/c1-15-11-13-17(14-12-15)20-21(22-18-8-4-3-5-9-18)24-16(2)7-6-10-19(24)23-20/h6-7,10-14,18,22H,3-5,8-9H2,1-2H3	DETBXMJBIUQUTA-UHFFFAOYSA-N	50 - 100	null	null	10
CC1=CN2C(C=C1)=NC(=C2NC1CCCCC1)C1=CC=C(Cl)C=C1	Cc1ccc2nc(c(NC3CCCCC3)n2c1)-c1ccc(Cl)cc1	MolPort-000-023-810	InChI=1S/C20H22ClN3/c1-14-7-12-18-23-19(15-8-10-16(21)11-9-15)20(24(18)13-14)22-17-5-3-2-4-6-17/h7-13,17,22H,2-6H2,1H3	LRXZXQDSQDKKOQ-UHFFFAOYSA-N	50 - 100	null	null	10
CC1=CC2=NC(=C(NC3CCCCC3)N2C=C1)C1=CC=C(F)C=C1	Cc1ccn2c(NC3CCCCC3)c(nc2c1)-c1ccc(F)cc1	MolPort-000-023-817	InChI=1S/C20H22FN3/c1-14-11-12-24-18(13-14)23-19(15-7-9-16(21)10-8-15)20(24)22-17-5-3-2-4-6-17/h7-13,17,22H,2-6H2,1H3	DQBQWVAIULOYFC-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC=C(NC(=O)CS(=O)CC(O)=O)C=C1	Cc1ccc(NC(=O)CS(=O)CC(O)=O)cc1	MolPort-000-024-112	InChI=1S/C11H13NO4S/c1-8-2-4-9(5-3-8)12-10(13)6-17(16)7-11(14)15/h2-5H,6-7H2,1H3,(H,12,13)(H,14,15)	AEVTVOBECGPKAR-UHFFFAOYSA-N	< 50	null	null	2
COC1=CC=C(NC(=O)CS(=O)CC(O)=O)C=C1	COc1ccc(NC(=O)CS(=O)CC(O)=O)cc1	MolPort-000-024-113	InChI=1S/C11H13NO5S/c1-17-9-4-2-8(3-5-9)12-10(13)6-18(16)7-11(14)15/h2-5H,6-7H2,1H3,(H,12,13)(H,14,15)	PCRAZKINHYKMDI-UHFFFAOYSA-N	< 50	< 50	100 - 250	2
CCN(C(=O)CCl)C1=NC(=CS1)C1=CC=CC=C1	CCN(C(=O)CCl)c1nc(cs1)-c1ccccc1	MolPort-000-024-140	InChI=1S/C13H13ClN2OS/c1-2-16(12(17)8-14)13-15-11(9-18-13)10-6-4-3-5-7-10/h3-7,9H,2,8H2,1H3	QKVZJTGLZOJAEE-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
O=C(N(CCC1=CC=CC=C1)C1=NC(=CS1)C1=CC=CC=C1)C1=CC=CO1	O=C(N(CCc1ccccc1)c1nc(cs1)-c1ccccc1)c1ccco1	MolPort-000-024-170	InChI=1S/C22H18N2O2S/c25-21(20-12-7-15-26-20)24(14-13-17-8-3-1-4-9-17)22-23-19(16-27-22)18-10-5-2-6-11-18/h1-12,15-16H,13-14H2	KDVNCADHURLNEL-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COCCN(C(=O)C1=CC(OC)=C(OC)C(OC)=C1)C1=NC(=CS1)C1=CC=CC=C1	COCCN(C(=O)c1cc(OC)c(OC)c(OC)c1)c1nc(cs1)-c1ccccc1	MolPort-000-024-240	InChI=1S/C22H24N2O5S/c1-26-11-10-24(22-23-17(14-30-22)15-8-6-5-7-9-15)21(25)16-12-18(27-2)20(29-4)19(13-16)28-3/h5-9,12-14H,10-11H2,1-4H3	ZUXNHFFVQWADJL-UHFFFAOYSA-N	100 - 250	100 - 250	500 - 1000	2
COCCNC1=NC(=CS1)C1=CC=CC=C1	COCCNc1nc(cs1)-c1ccccc1	MolPort-000-024-243	InChI=1S/C12H14N2OS/c1-15-8-7-13-12-14-11(9-16-12)10-5-3-2-4-6-10/h2-6,9H,7-8H2,1H3,(H,13,14)	NZVCXPXYRBNTIA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CNC1=NC(=CS1)C1=CC=C(OC)C=C1	CNc1nc(cs1)-c1ccc(OC)cc1	MolPort-000-024-297	InChI=1S/C11H12N2OS/c1-12-11-13-10(7-15-11)8-3-5-9(14-2)6-4-8/h3-7H,1-2H3,(H,12,13)	MFCDHYYQUAUROS-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1CCCC(C)N1C(=O)CSC1=NN=C(O1)C1=CC=CC=C1	CC1CCCC(C)N1C(=O)CSc1nnc(o1)-c1ccccc1	MolPort-000-024-321	InChI=1S/C17H21N3O2S/c1-12-7-6-8-13(2)20(12)15(21)11-23-17-19-18-16(22-17)14-9-4-3-5-10-14/h3-5,9-10,12-13H,6-8,11H2,1-2H3	ARVKYNOPLNXIIJ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1CCCN(C1)C(=O)CSC1=NN=C(O1)C1=CC=CC=C1	CC1CCCN(C1)C(=O)CSc1nnc(o1)-c1ccccc1	MolPort-000-024-322	InChI=1S/C16H19N3O2S/c1-12-6-5-9-19(10-12)14(20)11-22-16-18-17-15(21-16)13-7-3-2-4-8-13/h2-4,7-8,12H,5-6,9-11H2,1H3	ZDRHDSIRHFZQNW-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1CC2=C(C=CC=C2)N1C(=O)CSC1=NN=C(O1)C1=CC=C(C)C=C1	CC1Cc2ccccc2N1C(=O)CSc1nnc(o1)-c1ccc(C)cc1	MolPort-000-024-325	InChI=1S/C20H19N3O2S/c1-13-7-9-15(10-8-13)19-21-22-20(25-19)26-12-18(24)23-14(2)11-16-5-3-4-6-17(16)23/h3-10,14H,11-12H2,1-2H3	DRZJTPBQEAAWSU-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC(=O)CSC1=NN=C(O1)C1=CC(C)=CC=C1	COC(=O)CSc1nnc(o1)-c1cccc(C)c1	MolPort-000-024-341	InChI=1S/C12H12N2O3S/c1-8-4-3-5-9(6-8)11-13-14-12(17-11)18-7-10(15)16-2/h3-6H,7H2,1-2H3	FZCALVXJLOKJAJ-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC=CC(=C1)C1=NN=C(O1)SCC(=O)NC1CCCC1	Cc1cccc(c1)-c1nnc(SCC(=O)NC2CCCC2)o1	MolPort-000-024-346	InChI=1S/C16H19N3O2S/c1-11-5-4-6-12(9-11)15-18-19-16(21-15)22-10-14(20)17-13-7-2-3-8-13/h4-6,9,13H,2-3,7-8,10H2,1H3,(H,17,20)	MFKLIIDLIUYBFV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=C(C=CC=C1)C1=NN=C(O1)SCC(=O)C1=C(F)C=CC=C1	Cc1ccccc1-c1nnc(SCC(=O)c2ccccc2F)o1	MolPort-000-024-353	InChI=1S/C17H13FN2O2S/c1-11-6-2-3-7-12(11)16-19-20-17(22-16)23-10-15(21)13-8-4-5-9-14(13)18/h2-9H,10H2,1H3	ZRNGVNKTHOGIBS-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(C)OC(=O)CSC1=NN=C(O1)C1=C(C)C=CC=C1	CC(C)OC(=O)CSc1nnc(o1)-c1ccccc1C	MolPort-000-024-357	InChI=1S/C14H16N2O3S/c1-9(2)18-12(17)8-20-14-16-15-13(19-14)11-7-5-4-6-10(11)3/h4-7,9H,8H2,1-3H3	SFSBDFJLAJPAOL-UHFFFAOYSA-N	50 - 100	null	null	10
COC(=O)CSC1=NN=C(O1)C1=CC=C(C=C1)C(C)(C)C	COC(=O)CSc1nnc(o1)-c1ccc(cc1)C(C)(C)C	MolPort-000-024-369	InChI=1S/C15H18N2O3S/c1-15(2,3)11-7-5-10(6-8-11)13-16-17-14(20-13)21-9-12(18)19-4/h5-8H,9H2,1-4H3	HKRIDWMFQWRDCJ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SCC(=O)NC1CCCC1	CC(C)(C)c1ccc(cc1)-c1nnc(SCC(=O)NC2CCCC2)o1	MolPort-000-024-371	InChI=1S/C19H25N3O2S/c1-19(2,3)14-10-8-13(9-11-14)17-21-22-18(24-17)25-12-16(23)20-15-6-4-5-7-15/h8-11,15H,4-7,12H2,1-3H3,(H,20,23)	JQVXGBJIOLAMJA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCOC(=O)CSC1=NN=C(O1)C1=CC(Cl)=CC=C1	CCOC(=O)CSc1nnc(o1)-c1cccc(Cl)c1	MolPort-000-024-377	InChI=1S/C12H11ClN2O3S/c1-2-17-10(16)7-19-12-15-14-11(18-12)8-4-3-5-9(13)6-8/h3-6H,2,7H2,1H3	RDJCIRXQDNSBQU-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
ClC1=CC=C(C=C1)C1=NN=C(O1)SCC(=O)NC1CCCC1	Clc1ccc(cc1)-c1nnc(SCC(=O)NC2CCCC2)o1	MolPort-000-024-394	InChI=1S/C15H16ClN3O2S/c16-11-7-5-10(6-8-11)14-18-19-15(21-14)22-9-13(20)17-12-3-1-2-4-12/h5-8,12H,1-4,9H2,(H,17,20)	HHZCJOURDGNBOB-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1CCCN(C1)C(=O)CSC1=NN=C(O1)C1=CC=C(Cl)C=C1	CC1CCCN(C1)C(=O)CSc1nnc(o1)-c1ccc(Cl)cc1	MolPort-000-024-396	InChI=1S/C16H18ClN3O2S/c1-11-3-2-8-20(9-11)14(21)10-23-16-19-18-15(22-16)12-4-6-13(17)7-5-12/h4-7,11H,2-3,8-10H2,1H3	NCXZLEQBJFOJPS-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC=CC(=C1)C1=NN=C(O1)SCC(=O)OC1CCCCC1	COc1cccc(c1)-c1nnc(SCC(=O)OC2CCCCC2)o1	MolPort-000-024-408	InChI=1S/C17H20N2O4S/c1-21-14-9-5-6-12(10-14)16-18-19-17(23-16)24-11-15(20)22-13-7-3-2-4-8-13/h5-6,9-10,13H,2-4,7-8,11H2,1H3	QQWMTUCWPSZFBV-UHFFFAOYSA-N	50 - 100	null	null	10
COC1=CC=CC(=C1)C1=NN=C(O1)SCC(=O)OCC1=CC=CC=C1	COc1cccc(c1)-c1nnc(SCC(=O)OCc2ccccc2)o1	MolPort-000-024-412	InChI=1S/C18H16N2O4S/c1-22-15-9-5-8-14(10-15)17-19-20-18(24-17)25-12-16(21)23-11-13-6-3-2-4-7-13/h2-10H,11-12H2,1H3	FAODTSKKYQDEPO-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
COC1=C(OC)C=C(C=C1)C1=NN=C(O1)SCC1=CC=CC=C1	COc1ccc(cc1OC)-c1nnc(SCc2ccccc2)o1	MolPort-000-024-429	InChI=1S/C17H16N2O3S/c1-20-14-9-8-13(10-15(14)21-2)16-18-19-17(22-16)23-11-12-6-4-3-5-7-12/h3-10H,11H2,1-2H3	BNTZSPAJUJZYSA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCOC(=O)CSC1=NN=C(O1)C1=CC(OC)=C(OC)C=C1	CCOC(=O)CSc1nnc(o1)-c1ccc(OC)c(OC)c1	MolPort-000-024-430	InChI=1S/C14H16N2O5S/c1-4-20-12(17)8-22-14-16-15-13(21-14)9-5-6-10(18-2)11(7-9)19-3/h5-7H,4,8H2,1-3H3	CWACZJPCOWBMAI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=C(OC)C=C(C=C1)C1=NN=C(O1)SCC(=O)OC(C)C	COc1ccc(cc1OC)-c1nnc(SCC(=O)OC(C)C)o1	MolPort-000-024-432	InChI=1S/C15H18N2O5S/c1-9(2)21-13(18)8-23-15-17-16-14(22-15)10-5-6-11(19-3)12(7-10)20-4/h5-7,9H,8H2,1-4H3	UWDSEDAANKRLMN-UHFFFAOYSA-N	50 - 100	null	null	10
COC1=CC(C(=O)CSC2=NN=C(O2)C2=CC(OC)=C(OC)C=C2)=C(OC)C=C1	COc1ccc(OC)c(c1)C(=O)CSc1nnc(o1)-c1ccc(OC)c(OC)c1	MolPort-000-024-436	InChI=1S/C20H20N2O6S/c1-24-13-6-8-16(25-2)14(10-13)15(23)11-29-20-22-21-19(28-20)12-5-7-17(26-3)18(9-12)27-4/h5-10H,11H2,1-4H3	MPHLLOIWAKVXCI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=NC=C1	OC(=O)c1ccc(cc1)S(=O)(=O)NCc1ccncc1	MolPort-000-024-540	InChI=1S/C13H12N2O4S/c16-13(17)11-1-3-12(4-2-11)20(18,19)15-9-10-5-7-14-8-6-10/h1-8,15H,9H2,(H,16,17)	IHPNDQYDXOBBEO-UHFFFAOYSA-N	< 50	< 50	100 - 250	12
OC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CS1	OC(=O)c1ccc(cc1)S(=O)(=O)NCc1cccs1	MolPort-000-024-541	InChI=1S/C12H11NO4S2/c14-12(15)9-3-5-11(6-4-9)19(16,17)13-8-10-2-1-7-18-10/h1-7,13H,8H2,(H,14,15)	OKDYLUDKXORYHF-UHFFFAOYSA-N	< 50	< 50	< 50	10
OC(=O)CS(=O)CC(=O)NC1=CC=C2OCOC2=C1	OC(=O)CS(=O)CC(=O)Nc1ccc2OCOc2c1	MolPort-000-024-544	InChI=1S/C11H11NO6S/c13-10(4-19(16)5-11(14)15)12-7-1-2-8-9(3-7)18-6-17-8/h1-3H,4-6H2,(H,12,13)(H,14,15)	ABHAISRFDMHVAA-UHFFFAOYSA-N	250 - 500	250 - 500	> 1000	2
CC1=CC=C(C=C1)C1=NN(CC(=O)NC2=CC=C(C=C2)S(=O)(=O)N2CCCCCC2)N=N1	Cc1ccc(cc1)-c1nnn(CC(=O)Nc2ccc(cc2)S(=O)(=O)N2CCCCCC2)n1	MolPort-000-024-557	InChI=1S/C22H26N6O3S/c1-17-6-8-18(9-7-17)22-24-26-28(25-22)16-21(29)23-19-10-12-20(13-11-19)32(30,31)27-14-4-2-3-5-15-27/h6-13H,2-5,14-16H2,1H3,(H,23,29)	WPEISUYNRBPTLI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCOC1=C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N2CCCC2)C=CC=C1	CCOc1ccccc1NC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1	MolPort-000-024-578	InChI=1S/C19H22N2O4S/c1-2-25-18-8-4-3-7-17(18)20-19(22)15-9-11-16(12-10-15)26(23,24)21-13-5-6-14-21/h3-4,7-12H,2,5-6,13-14H2,1H3,(H,20,22)	CNAOSBROHHOFSI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC(OC)=C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N2CCCC2)C=C1	COc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCC2)c(OC)c1	MolPort-000-024-579	InChI=1S/C19H22N2O5S/c1-25-15-7-10-17(18(13-15)26-2)20-19(22)14-5-8-16(9-6-14)27(23,24)21-11-3-4-12-21/h5-10,13H,3-4,11-12H2,1-2H3,(H,20,22)	LQMLYKCVLAMCDM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(OCC)C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N2CCCC2)=C1	CCOc1ccc(OCC)c(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCC2)c1	MolPort-000-024-580	InChI=1S/C21H26N2O5S/c1-3-27-17-9-12-20(28-4-2)19(15-17)22-21(24)16-7-10-18(11-8-16)29(25,26)23-13-5-6-14-23/h7-12,15H,3-6,13-14H2,1-2H3,(H,22,24)	ORGOHFHNSHAHDF-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N2CCCC2)C=C(C)C=C1	COc1ccc(C)cc1NC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1	MolPort-000-024-581	InChI=1S/C19H22N2O4S/c1-14-5-10-18(25-2)17(13-14)20-19(22)15-6-8-16(9-7-15)26(23,24)21-11-3-4-12-21/h5-10,13H,3-4,11-12H2,1-2H3,(H,20,22)	HBFIXVNKMZXLAE-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=S(=O)(NC1CCCC1)C1=CC=C(C=C1)N1C=NN=N1	O=S(=O)(NC1CCCC1)c1ccc(cc1)-n1cnnn1	MolPort-000-024-594	InChI=1S/C12H15N5O2S/c18-20(19,14-10-3-1-2-4-10)12-7-5-11(6-8-12)17-9-13-15-16-17/h5-10,14H,1-4H2	FSEWKZWFSRFHLD-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
[O-][N+](=O)C1=CC(NC(=O)CSC2=NCCS2)=CC=C1	[O-][N+](=O)c1cccc(NC(=O)CSC2=NCCS2)c1	MolPort-000-024-610	InChI=1S/C11H11N3O3S2/c15-10(7-19-11-12-4-5-18-11)13-8-2-1-3-9(6-8)14(16)17/h1-3,6H,4-5,7H2,(H,13,15)	MJZIQYWEGKWAEV-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCN1C2=C(C=CC=C2)C2=C1C=CC(NC(=O)C1=NC=CN=C1)=C2	CCn1c2ccccc2c2cc(NC(=O)c3cnccn3)ccc12	MolPort-000-024-636	InChI=1S/C19H16N4O/c1-2-23-17-6-4-3-5-14(17)15-11-13(7-8-18(15)23)22-19(24)16-12-20-9-10-21-16/h3-12H,2H2,1H3,(H,22,24)	GOVKCCJCNZNHNO-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
