SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
COC1=C2OC(=O)C(=CC2=CC(Br)=C1)C(=O)N1CCN(CCO)CC1	COc1cc(Br)cc2cc(C(=O)N3CCN(CCO)CC3)c(=O)oc12	MolPort-000-124-190	InChI=1S/C17H19BrN2O5/c1-24-14-10-12(18)8-11-9-13(17(23)25-15(11)14)16(22)20-4-2-19(3-5-20)6-7-21/h8-10,21H,2-7H2,1H3	YPQQPVQSDGCCSD-UHFFFAOYSA-N	< 50	< 50	null	10
[O-][N+](=O)C1=CN=C(NCC23CC4CC(CC(C4)C2)C3)C=C1	[O-][N+](=O)c1ccc(NCC23CC4CC(CC(C4)C2)C3)nc1	MolPort-000-124-191	InChI=1S/C16H21N3O2/c20-19(21)14-1-2-15(17-9-14)18-10-16-6-11-3-12(7-16)5-13(4-11)8-16/h1-2,9,11-13H,3-8,10H2,(H,17,18)	CDVDCKFNUUMVTL-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(OC)=C2N=C(C)C=C(O)C2=C1	COc1cc(OC)c2nc(C)cc(O)c2c1	MolPort-000-124-193	InChI=1S/C12H13NO3/c1-7-4-10(14)9-5-8(15-2)6-11(16-3)12(9)13-7/h4-6H,1-3H3,(H,13,14)	HSWLTMTZQPZCEO-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC(=O)NC1=C(C=CC=C1)S(=O)(=O)N1CCCC1C(=O)OC	COC(=O)Nc1ccccc1S(=O)(=O)N1CCCC1C(=O)OC	MolPort-000-124-195	InChI=1S/C14H18N2O6S/c1-21-13(17)11-7-5-9-16(11)23(19,20)12-8-4-3-6-10(12)15-14(18)22-2/h3-4,6,8,11H,5,7,9H2,1-2H3,(H,15,18)	XYSDHMSMVVARCL-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=CC(=C1)N1C(SCC(=O)N2CCC3=C2C=CC=C3)=NC2=CC=CC=C2C1=O	Cc1cccc(c1)-n1c(SCC(=O)N2CCc3ccccc23)nc2ccccc2c1=O	MolPort-000-124-196	InChI=1S/C25H21N3O2S/c1-17-7-6-9-19(15-17)28-24(30)20-10-3-4-11-21(20)26-25(28)31-16-23(29)27-14-13-18-8-2-5-12-22(18)27/h2-12,15H,13-14,16H2,1H3	JWHBRCNHBMIEJB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CN(C(=O)CSC1=NN=C(N1C)C1=CC=CS1)C1=CC=CC=C1	CN(C(=O)CSc1nnc(-c2cccs2)n1C)c1ccccc1	MolPort-000-124-197	InChI=1S/C16H16N4OS2/c1-19(12-7-4-3-5-8-12)14(21)11-23-16-18-17-15(20(16)2)13-9-6-10-22-13/h3-10H,11H2,1-2H3	NLBHHLFBWHAGEE-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CN(C1CCCCC1)C(=O)C1=CC(N)=CC=C1	CN(C1CCCCC1)C(=O)c1cccc(N)c1	MolPort-000-124-198	InChI=1S/C14H20N2O/c1-16(13-8-3-2-4-9-13)14(17)11-6-5-7-12(15)10-11/h5-7,10,13H,2-4,8-9,15H2,1H3	QSSZFEXITQOVAN-UHFFFAOYSA-N	< 50	50 - 100	50 - 100	7
CC1=C(Br)C=CC(NC(=O)COC(=O)C2=CC=CS2)=C1C	Cc1c(Br)ccc(NC(=O)COC(=O)c2cccs2)c1C	MolPort-000-124-199	InChI=1S/C15H14BrNO3S/c1-9-10(2)12(6-5-11(9)16)17-14(18)8-20-15(19)13-4-3-7-21-13/h3-7H,8H2,1-2H3,(H,17,18)	ZPNDIBWCIPYNJR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC(=O)C1=CC=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=C1	CC(=O)c1ccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)cc1	MolPort-000-124-200	InChI=1S/C19H19NO6/c1-9(21)10-2-4-12(5-3-10)20-15(22)8-25-18(23)16-11-6-13-14(7-11)26-19(24)17(13)16/h2-5,11,13-14,16-17H,6-8H2,1H3,(H,20,22)	VJRRGVUYOXJSEL-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=C1	CCOc1ccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)cc1	MolPort-000-124-201	InChI=1S/C19H21NO6/c1-2-24-12-5-3-11(4-6-12)20-15(21)9-25-18(22)16-10-7-13-14(8-10)26-19(23)17(13)16/h3-6,10,13-14,16-17H,2,7-9H2,1H3,(H,20,21)	PJOLYMNTLWHFHR-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
BrC1=CC=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=C1	Brc1ccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)cc1	MolPort-000-124-202	InChI=1S/C17H16BrNO5/c18-9-1-3-10(4-2-9)19-13(20)7-23-16(21)14-8-5-11-12(6-8)24-17(22)15(11)14/h1-4,8,11-12,14-15H,5-7H2,(H,19,20)	UJEBGXJCXKZLFL-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC=CC(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)=C1	Cc1cccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)c1	MolPort-000-124-203	InChI=1S/C18H19NO5/c1-9-3-2-4-11(5-9)19-14(20)8-23-17(21)15-10-6-12-13(7-10)24-18(22)16(12)15/h2-5,10,12-13,15-16H,6-8H2,1H3,(H,19,20)	FHTFXOAUNYOXMX-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
O=C(COC(=O)C1C2CC3OC(=O)C1C3C2)NC1=CC=CC=C1	O=C(COC(=O)C1C2CC3OC(=O)C1C3C2)Nc1ccccc1	MolPort-000-124-204	InChI=1S/C17H17NO5/c19-13(18-10-4-2-1-3-5-10)8-22-16(20)14-9-6-11-12(7-9)23-17(21)15(11)14/h1-5,9,11-12,14-15H,6-8H2,(H,18,19)	NEQHLTQAFZUKDB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC1=CC=CC(CC)=C1NC(=O)COC(=O)C1C2CC3OC(=O)C1C3C2	CCc1cccc(CC)c1NC(=O)COC(=O)C1C2CC3OC(=O)C1C3C2	MolPort-000-124-205	InChI=1S/C21H25NO5/c1-3-11-6-5-7-12(4-2)19(11)22-16(23)10-26-20(24)17-13-8-14-15(9-13)27-21(25)18(14)17/h5-7,13-15,17-18H,3-4,8-10H2,1-2H3,(H,22,23)	VPRFJIZEFDHWAX-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC=CC(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)=C1C	Cc1cccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)c1C	MolPort-000-124-206	InChI=1S/C19H21NO5/c1-9-4-3-5-13(10(9)2)20-15(21)8-24-18(22)16-11-6-12-14(7-11)25-19(23)17(12)16/h3-5,11-12,14,16-17H,6-8H2,1-2H3,(H,20,21)	UKNWPUNPCQDPRV-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)=C1	COc1cccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)c1	MolPort-000-124-207	InChI=1S/C18H19NO6/c1-23-11-4-2-3-10(7-11)19-14(20)8-24-17(21)15-9-5-12-13(6-9)25-18(22)16(12)15/h2-4,7,9,12-13,15-16H,5-6,8H2,1H3,(H,19,20)	UIEIXODWPYQDNI-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCC1=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=CC=C1	CCc1ccccc1NC(=O)COC(=O)C1C2CC3OC(=O)C1C3C2	MolPort-000-124-208	InChI=1S/C19H21NO5/c1-2-10-5-3-4-6-13(10)20-15(21)9-24-18(22)16-11-7-12-14(8-11)25-19(23)17(12)16/h3-6,11-12,14,16-17H,2,7-9H2,1H3,(H,20,21)	LWDAHNBEEPVMJF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=CC=C1	COc1ccccc1NC(=O)COC(=O)C1C2CC3OC(=O)C1C3C2	MolPort-000-124-209	InChI=1S/C18H19NO6/c1-23-12-5-3-2-4-11(12)19-14(20)8-24-17(21)15-9-6-10-13(7-9)25-18(22)16(10)15/h2-5,9-10,13,15-16H,6-8H2,1H3,(H,19,20)	CHRPYWHMAGFTPE-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
FC(F)(F)C1=CC(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)=CC=C1	FC(F)(F)c1cccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)c1	MolPort-000-124-210	InChI=1S/C18H16F3NO5/c19-18(20,21)9-2-1-3-10(6-9)22-13(23)7-26-16(24)14-8-4-11-12(5-8)27-17(25)15(11)14/h1-3,6,8,11-12,14-15H,4-5,7H2,(H,22,23)	DCKLMBLLIHHFIH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)=NO1	Cc1cc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)no1	MolPort-000-124-211	InChI=1S/C15H16N2O6/c1-6-2-10(17-23-6)16-11(18)5-21-14(19)12-7-3-8-9(4-7)22-15(20)13(8)12/h2,7-9,12-13H,3-5H2,1H3,(H,16,17,18)	WWQCLVLBDLKRQQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1C2CC3OC(=O)C1C3C2	MolPort-000-124-212	InChI=1S/C19H21NO6/c1-2-24-13-6-4-3-5-12(13)20-15(21)9-25-18(22)16-10-7-11-14(8-10)26-19(23)17(11)16/h3-6,10-11,14,16-17H,2,7-9H2,1H3,(H,20,21)	FMQXWRIEQOZIQH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(Cl)=C(C)C=C2)C=C1	CCOc1ccc(NC(=O)COC(=O)C2CN(C(=O)C2)c2ccc(C)c(Cl)c2)cc1	MolPort-000-124-213	InChI=1S/C22H23ClN2O5/c1-3-29-18-8-5-16(6-9-18)24-20(26)13-30-22(28)15-10-21(27)25(12-15)17-7-4-14(2)19(23)11-17/h4-9,11,15H,3,10,12-13H2,1-2H3,(H,24,26)	PXKSZHVBELLBQP-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(Cl)=C(C)C=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1ccc(C)c(Cl)c1	MolPort-000-124-214	InChI=1S/C22H23ClN2O5/c1-3-29-19-7-5-4-6-18(19)24-20(26)13-30-22(28)15-10-21(27)25(12-15)16-9-8-14(2)17(23)11-16/h4-9,11,15H,3,10,12-13H2,1-2H3,(H,24,26)	POMYVMDRBYNTKG-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCC1=C(C=CC=C1)N1CC(CC1=O)C(=O)OCC(=O)NC1=CC(Cl)=CC=C1OC	CCc1ccccc1N1CC(CC1=O)C(=O)OCC(=O)Nc1cc(Cl)ccc1OC	MolPort-000-124-215	InChI=1S/C22H23ClN2O5/c1-3-14-6-4-5-7-18(14)25-12-15(10-21(25)27)22(28)30-13-20(26)24-17-11-16(23)8-9-19(17)29-2/h4-9,11,15H,3,10,12-13H2,1-2H3,(H,24,26)	KNZWNKZRIKOKLL-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(Cl)=CC=C2)=NO1	Cc1cc(NC(=O)COC(=O)C2CN(C(=O)C2)c2cccc(Cl)c2)no1	MolPort-000-124-217	InChI=1S/C17H16ClN3O5/c1-10-5-14(20-26-10)19-15(22)9-25-17(24)11-6-16(23)21(8-11)13-4-2-3-12(18)7-13/h2-5,7,11H,6,8-9H2,1H3,(H,19,20,22)	RPDGMFLMKBYMTD-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(Cl)=CC=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1cccc(Cl)c1	MolPort-000-124-218	InChI=1S/C21H21ClN2O5/c1-2-28-18-9-4-3-8-17(18)23-19(25)13-29-21(27)14-10-20(26)24(12-14)16-7-5-6-15(22)11-16/h3-9,11,14H,2,10,12-13H2,1H3,(H,23,25)	DOKWWUGHGSDQBB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=C(C)C(C)=CC=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1cccc(C)c1C	MolPort-000-124-221	InChI=1S/C23H26N2O5/c1-4-29-20-11-6-5-9-18(20)24-21(26)14-30-23(28)17-12-22(27)25(13-17)19-10-7-8-15(2)16(19)3/h5-11,17H,4,12-14H2,1-3H3,(H,24,26)	XSTNZQCOLILKLX-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC=CC3=CC=CC=C23)=NO1	Cc1cc(NC(=O)COC(=O)C2CN(C(=O)C2)c2cccc3ccccc23)no1	MolPort-000-124-222	InChI=1S/C21H19N3O5/c1-13-9-18(23-29-13)22-19(25)12-28-21(27)15-10-20(26)24(11-15)17-8-4-6-14-5-2-3-7-16(14)17/h2-9,15H,10-12H2,1H3,(H,22,23,25)	AIGBWTJEPCLAER-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCC1=CC=C(C=C1)N1CC(CC1=O)C(=O)OCC(=O)NC1=CC(Cl)=CC=C1OC	CCc1ccc(cc1)N1CC(CC1=O)C(=O)OCC(=O)Nc1cc(Cl)ccc1OC	MolPort-000-124-224	InChI=1S/C22H23ClN2O5/c1-3-14-4-7-17(8-5-14)25-12-15(10-21(25)27)22(28)30-13-20(26)24-18-11-16(23)6-9-19(18)29-2/h4-9,11,15H,3,10,12-13H2,1-2H3,(H,24,26)	QNHKEARDRJUXJT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC=C(CC)C=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1ccc(CC)cc1	MolPort-000-124-225	InChI=1S/C23H26N2O5/c1-3-16-9-11-18(12-10-16)25-14-17(13-22(25)27)23(28)30-15-21(26)24-19-7-5-6-8-20(19)29-4-2/h5-12,17H,3-4,13-15H2,1-2H3,(H,24,26)	KMQMLQCJPMRGLC-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(C)=CC(C)=C2)C=C1	CCOc1ccc(NC(=O)COC(=O)C2CN(C(=O)C2)c2cc(C)cc(C)c2)cc1	MolPort-000-124-226	InChI=1S/C23H26N2O5/c1-4-29-20-7-5-18(6-8-20)24-21(26)14-30-23(28)17-12-22(27)25(13-17)19-10-15(2)9-16(3)11-19/h5-11,17H,4,12-14H2,1-3H3,(H,24,26)	IPFHSWMXKONMHR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC(NC(=O)COC(=O)C2CN(C(=O)C2)C2=CC(C)=CC(C)=C2)=NO1	Cc1cc(NC(=O)COC(=O)C2CN(C(=O)C2)c2cc(C)cc(C)c2)no1	MolPort-000-124-227	InChI=1S/C19H21N3O5/c1-11-4-12(2)6-15(5-11)22-9-14(8-18(22)24)19(25)26-10-17(23)20-16-7-13(3)27-21-16/h4-7,14H,8-10H2,1-3H3,(H,20,21,23)	IXLGEITXVHHXKK-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=C(C)C=C(C)C=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1ccc(C)cc1C	MolPort-000-124-228	InChI=1S/C23H26N2O5/c1-4-29-20-8-6-5-7-18(20)24-21(26)14-30-23(28)17-12-22(27)25(13-17)19-10-9-15(2)11-16(19)3/h5-11,17H,4,12-14H2,1-3H3,(H,24,26)	GZULCEJYNFRMTQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC(NC(=O)COC(=O)C2CN(C(=O)C2)C2=C(Cl)C=CC=C2)=NO1	Cc1cc(NC(=O)COC(=O)C2CN(C(=O)C2)c2ccccc2Cl)no1	MolPort-000-124-229	InChI=1S/C17H16ClN3O5/c1-10-6-14(20-26-10)19-15(22)9-25-17(24)11-7-16(23)21(8-11)13-5-3-2-4-12(13)18/h2-6,11H,7-9H2,1H3,(H,19,20,22)	JFPJNJGTKZECMM-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=C(Cl)C=CC=C2)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1ccccc1Cl	MolPort-000-124-230	InChI=1S/C21H21ClN2O5/c1-2-28-18-10-6-4-8-16(18)23-19(25)13-29-21(27)14-11-20(26)24(12-14)17-9-5-3-7-15(17)22/h3-10,14H,2,11-13H2,1H3,(H,23,25)	MLSRDZACOIGNJY-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=C(NC(=O)COC(=O)C2CN(C(=O)C2)C2=C(C)C=CC=C2C)C=CC=C1	CCOc1ccccc1NC(=O)COC(=O)C1CN(C(=O)C1)c1c(C)cccc1C	MolPort-000-124-231	InChI=1S/C23H26N2O5/c1-4-29-19-11-6-5-10-18(19)24-20(26)14-30-23(28)17-12-21(27)25(13-17)22-15(2)8-7-9-16(22)3/h5-11,17H,4,12-14H2,1-3H3,(H,24,26)	FOIMWWVTSJBCMI-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C2=C(N(CC3=C(C)C=CC=C3)C(=N2)N2CCN(CC(C)=C)CC2)C(=O)NC1=O	CC(=C)CN1CCN(CC1)c1nc2n(C)c(=O)[nH]c(=O)c2n1Cc1ccccc1C	MolPort-000-124-232	InChI=1S/C22H28N6O2/c1-15(2)13-26-9-11-27(12-10-26)21-23-19-18(20(29)24-22(30)25(19)4)28(21)14-17-8-6-5-7-16(17)3/h5-8H,1,9-14H2,2-4H3,(H,24,29,30)	OREHXHLYUMHRGO-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CN1C2=C(N(CCC3=CC=CC=C3)C(=N2)N2CCN(CC=C)CC2)C(=O)NC1=O	Cn1c2nc(N3CCN(CC=C)CC3)n(CCc3ccccc3)c2c(=O)[nH]c1=O	MolPort-000-124-233	InChI=1S/C21H26N6O2/c1-3-10-25-12-14-26(15-13-25)20-22-18-17(19(28)23-21(29)24(18)2)27(20)11-9-16-7-5-4-6-8-16/h3-8H,1,9-15H2,2H3,(H,23,28,29)	FZRBPMJNEQVSIM-UHFFFAOYSA-N	< 50	< 50	100 - 250	7
COCCN1C(=NC2=C1C(=O)NC(=O)N2C)N1CCN(CC2=CC(C)=CC=C2)CC1	COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCN(Cc2cccc(C)c2)CC1	MolPort-000-124-234	InChI=1S/C21H28N6O3/c1-15-5-4-6-16(13-15)14-25-7-9-26(10-8-25)20-22-18-17(27(20)11-12-30-3)19(28)23-21(29)24(18)2/h4-6,13H,7-12,14H2,1-3H3,(H,23,28,29)	HXQNZHLPFZOZGZ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
FC(F)(F)C(=O)NCCN1CCCCC1	FC(F)(F)C(=O)NCCN1CCCCC1	MolPort-000-124-235	InChI=1S/C9H15F3N2O/c10-9(11,12)8(15)13-4-7-14-5-2-1-3-6-14/h1-7H2,(H,13,15)	HKUVWYASAXGKHD-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
O=C1N(C2CCCNC2=O)C(=O)C2=CC=CC=C12	O=C1N(C2CCCNC2=O)C(=O)c2ccccc12	MolPort-000-124-236	InChI=1S/C13H12N2O3/c16-11-10(6-3-7-14-11)15-12(17)8-4-1-2-5-9(8)13(15)18/h1-2,4-5,10H,3,6-7H2,(H,14,16)	ZLYHJKFZUWNUEQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=NC(C(=O)NCC2=CC=CC=C2)=C1N	Cn1nnc(C(=O)NCc2ccccc2)c1N	MolPort-000-124-237	InChI=1S/C11H13N5O/c1-16-10(12)9(14-15-16)11(17)13-7-8-5-3-2-4-6-8/h2-6H,7,12H2,1H3,(H,13,17)	CGHDVLIVVSDJSK-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(C=CC=C1)N1SC(=N)C(=N1)C(N)=O	COc1ccccc1-n1nc(C(N)=O)c(=N)s1	MolPort-000-124-239	InChI=1S/C10H10N4O2S/c1-16-7-5-3-2-4-6(7)14-13-8(9(11)15)10(12)17-14/h2-5,12H,1H3,(H2,11,15)	PUOKCOBIROUXOV-UHFFFAOYSA-N	< 50	< 50	null	10
CNC(=O)C1=NN(SC1=N)C1=CC(Cl)=CC=C1	CNC(=O)c1nn(sc1=N)-c1cccc(Cl)c1	MolPort-000-124-240	InChI=1S/C10H9ClN4OS/c1-13-10(16)8-9(12)17-15(14-8)7-4-2-3-6(11)5-7/h2-5,12H,1H3,(H,13,16)	DBECNYGRXAFLGQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC(=O)C1=NN(SC1=N)C1=C(OC)C=CC=C1	CCOC(=O)c1nn(sc1=N)-c1ccccc1OC	MolPort-000-124-241	InChI=1S/C12H13N3O3S/c1-3-18-12(16)10-11(13)19-15(14-10)8-6-4-5-7-9(8)17-2/h4-7,13H,3H2,1-2H3	SHJWHEWGCOJCQS-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC(=O)C1=NN(SC1=N)C1=CC(Cl)=CC=C1	CCOC(=O)c1nn(sc1=N)-c1cccc(Cl)c1	MolPort-000-124-242	InChI=1S/C11H10ClN3O2S/c1-2-17-11(16)9-10(13)18-15(14-9)8-5-3-4-7(12)6-8/h3-6,13H,2H2,1H3	XEHQKVBSICZXDA-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
NC(=O)C1=NN(S\C1=N/C(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	NC(=O)c1nn(s\c1=N/C(=O)c1ccc(Cl)cc1)-c1ccc(Cl)cc1	MolPort-000-124-243	InChI=1S/C16H10Cl2N4O2S/c17-10-3-1-9(2-4-10)15(24)20-16-13(14(19)23)21-22(25-16)12-7-5-11(18)6-8-12/h1-8H,(H2,19,23)/b20-16-	TZABETDBPNZKFZ-SILNSSARSA-N	< 50	< 50	100 - 250	10
CC1=CC=C(C=C1)C(=O)\N=C1/SN(N=C1C(N)=O)C1=CC=C(Cl)C=C1	Cc1ccc(cc1)C(=O)\N=c1/sn(nc1C(N)=O)-c1ccc(Cl)cc1	MolPort-000-124-244	InChI=1S/C17H13ClN4O2S/c1-10-2-4-11(5-3-10)16(24)20-17-14(15(19)23)21-22(25-17)13-8-6-12(18)7-9-13/h2-9H,1H3,(H2,19,23)/b20-17-	IDNMVVJUAYCFHZ-JZJYNLBNSA-N	< 50	< 50	100 - 250	10
NC(=O)C1=NN(S\C1=N/C(=O)C1=CC=C(Cl)C=C1)C1=C(F)C=CC=C1	NC(=O)c1nn(s\c1=N/C(=O)c1ccc(Cl)cc1)-c1ccccc1F	MolPort-000-124-245	InChI=1S/C16H10ClFN4O2S/c17-10-7-5-9(6-8-10)15(24)20-16-13(14(19)23)21-22(25-16)12-4-2-1-3-11(12)18/h1-8H,(H2,19,23)/b20-16-	UALWHWNVVRSKTK-SILNSSARSA-N	< 50	< 50	100 - 250	10
CC1=CC=C(C=C1)N1SC(=N)C(=N1)C(=O)N1CCOCC1	Cc1ccc(cc1)-n1nc(C(=O)N2CCOCC2)c(=N)s1	MolPort-000-124-246	InChI=1S/C14H16N4O2S/c1-10-2-4-11(5-3-10)18-16-12(13(15)21-18)14(19)17-6-8-20-9-7-17/h2-5,15H,6-9H2,1H3	LYOXZPPIWCXESR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN(C(=O)NC(=O)C1=CC=CS1)C1=NC(=CC(=N1)C1=CC=CS1)C(F)(F)F	CN(C(=O)NC(=O)c1cccs1)c1nc(cc(n1)C(F)(F)F)-c1cccs1	MolPort-000-124-247	InChI=1S/C16H11F3N4O2S2/c1-23(15(25)22-13(24)11-5-3-7-27-11)14-20-9(10-4-2-6-26-10)8-12(21-14)16(17,18)19/h2-8H,1H3,(H,22,24,25)	UVFMKLIBYIAEOK-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
NC(=O)C1=C2N=NC3=C(C=CC4=C3C=CC=C4)N2C=N1	NC(=O)c1ncn2c1nnc1c3ccccc3ccc21	MolPort-000-124-248	InChI=1S/C14H9N5O/c15-13(20)12-14-18-17-11-9-4-2-1-3-8(9)5-6-10(11)19(14)7-16-12/h1-7H,(H2,15,20)	SPRCCYKOBHFNMW-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
C1CCN(CC1)C1=NN2C=C(N=C2S1)C1=CC=CC=C1	C1CCN(CC1)c1nn2cc(nc2s1)-c1ccccc1	MolPort-000-124-249	InChI=1S/C15H16N4S/c1-3-7-12(8-4-1)13-11-19-14(16-13)20-15(17-19)18-9-5-2-6-10-18/h1,3-4,7-8,11H,2,5-6,9-10H2	HTCLZRLRYZTACW-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)NC1=CC=CC=C1	O=C(NCCc1nc(cs1)-c1ccccc1)Nc1ccccc1	MolPort-000-124-250	InChI=1S/C18H17N3OS/c22-18(20-15-9-5-2-6-10-15)19-12-11-17-21-16(13-23-17)14-7-3-1-4-8-14/h1-10,13H,11-12H2,(H2,19,20,22)	LRGGIPVCDZYKLJ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=NN(C(C)=C1)C1=NC(=CS1)C1=CC(O)=CC=C1	Cc1cc(C)n(n1)-c1nc(cs1)-c1cccc(O)c1	MolPort-000-124-251	InChI=1S/C14H13N3OS/c1-9-6-10(2)17(16-9)14-15-13(8-19-14)11-4-3-5-12(18)7-11/h3-8,18H,1-2H3	AIGMRVPORRDIBT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CSC(=N1)N1N=C(C)C=C1C	Cc1csc(n1)-n1nc(C)cc1C	MolPort-000-124-253	InChI=1S/C9H11N3S/c1-6-4-8(3)12(11-6)9-10-7(2)5-13-9/h4-5H,1-3H3	JEFRVCKLXOOWNK-UHFFFAOYSA-N	< 50	< 50	null	10
